Date,Open,High,Low,Close*,Adj Close**,Change,Return,Date
26-Apr-21,"34,044.23","34,148.94","33,941.37","33,981.57","33,981.57",-61.92,0,26-Apr-21
27-Apr-21,"33,932.13","34,043.98","33,870.46","33,984.93","33,984.93",3.36,0,27-Apr-21
28-Apr-21,"33,860.46","33,946.60","33,805.56","33,820.38","33,820.38",-164.55,0,28-Apr-21
29-Apr-21,"33,855.64","34,087.21","33,744.28","34,060.36","34,060.36",239.98,0.01,29-Apr-21
30-Apr-21,"33,988.75","33,988.75","33,784.96","33,874.85","33,874.85",-185.51,-0.01,30-Apr-21
3-May-21,"33,904.89","34,221.06","33,904.89","34,113.23","34,113.23",238.38,0.01,3-May-21
4-May-21,"34,080.20","34,147.78","33,765.68","34,133.03","34,133.03",19.8,0,4-May-21
5-May-21,"34,163.99","34,331.20","34,039.66","34,230.34","34,230.34",97.31,0,5-May-21
6-May-21,"34,245.11","34,561.29","34,185.06","34,548.53","34,548.53",318.19,0.01,6-May-21
7-May-21,"34,578.27","34,811.39","34,464.31","34,777.76","34,777.76",229.23,0.01,7-May-21
10-May-21,"34,785.27","35,091.56","34,741.57","34,742.82","34,742.82",-34.94,0,10-May-21
11-May-21,"34,572.74","34,572.74","34,075.31","34,269.16","34,269.16",-473.66,-0.01,11-May-21
12-May-21,"34,206.40","34,207.87","33,555.22","33,587.66","33,587.66",-681.5,-0.02,12-May-21
13-May-21,"33,624.74","34,181.77","33,623.49","34,021.45","34,021.45",433.79,0.01,13-May-21
14-May-21,"34,050.86","34,454.05","34,050.86","34,382.13","34,382.13",360.68,0.01,14-May-21
17-May-21,"34,375.29","34,383.84","34,176.65","34,327.79","34,327.79",-54.34,0,17-May-21
18-May-21,"34,351.18","34,408.99","34,044.10","34,060.66","34,060.66",-267.13,-0.01,18-May-21
19-May-21,"33,945.81","33,945.81","33,473.80","33,896.04","33,896.04",-164.62,0,19-May-21
20-May-21,"33,906.30","34,233.40","33,872.41","34,084.15","34,084.15",188.11,0.01,20-May-21
21-May-21,"34,121.91","34,415.48","34,121.91","34,207.84","34,207.84",123.69,0,21-May-21
24-May-21,"34,253.87","34,472.51","34,253.87","34,393.98","34,393.98",186.14,0.01,24-May-21
25-May-21,"34,428.66","34,511.35","34,266.03","34,312.46","34,312.46",-81.52,0,25-May-21
26-May-21,"34,336.34","34,409.59","34,271.44","34,323.05","34,323.05",10.59,0,26-May-21
27-May-21,"34,432.47","34,608.82","34,389.24","34,464.64","34,464.64",141.59,0,27-May-21
28-May-21,"34,558.50","34,631.11","34,520.09","34,529.45","34,529.45",64.81,0,28-May-21
1-Jun-21,"34,584.19","34,849.32","34,542.87","34,575.31","34,575.31",45.86,0,1-Jun-21
2-Jun-21,"34,614.62","34,706.65","34,545.96","34,600.38","34,600.38",25.07,0,2-Jun-21
3-Jun-21,"34,550.31","34,667.41","34,334.41","34,577.04","34,577.04",-23.34,0,3-Jun-21
4-Jun-21,"34,618.69","34,772.12","34,618.69","34,756.39","34,756.39",179.35,0.01,4-Jun-21
7-Jun-21,"34,766.20","34,820.91","34,574.51","34,630.24","34,630.24",-126.15,0,7-Jun-21
8-Jun-21,"34,645.84","34,665.38","34,452.94","34,599.82","34,599.82",-30.42,0,8-Jun-21
9-Jun-21,"34,626.16","34,654.67","34,439.37","34,447.14","34,447.14",-152.68,0,9-Jun-21
10-Jun-21,"34,502.51","34,737.79","34,447.25","34,466.24","34,466.24",19.1,0,10-Jun-21
11-Jun-21,"34,499.81","34,618.09","34,328.65","34,479.60","34,479.60",13.36,0,11-Jun-21
14-Jun-21,"34,472.52","34,472.52","34,211.54","34,393.75","34,393.75",-85.85,0,14-Jun-21
15-Jun-21,"34,397.10","34,420.38","34,199.16","34,299.33","34,299.33",-94.42,0,15-Jun-21
16-Jun-21,"34,308.48","34,333.25","33,917.11","34,033.67","34,033.67",-265.66,-0.01,16-Jun-21
17-Jun-21,"34,014.38","34,091.79","33,626.61","33,823.45","33,823.45",-210.22,-0.01,17-Jun-21
18-Jun-21,"33,622.70","33,622.70","33,271.93","33,290.08","33,290.08",-533.37,-0.02,18-Jun-21
21-Jun-21,"33,312.07","33,908.09","33,312.07","33,876.97","33,876.97",586.89,0.02,21-Jun-21
22-Jun-21,"33,872.56","34,040.70","33,751.06","33,945.58","33,945.58",68.61,0,22-Jun-21
23-Jun-21,"33,948.54","34,009.40","33,869.83","33,874.24","33,874.24",-71.34,0,23-Jun-21
24-Jun-21,"33,933.91","34,233.02","33,933.91","34,196.82","34,196.82",322.58,0.01,24-Jun-21
25-Jun-21,"34,328.10","34,501.02","34,314.80","34,433.84","34,433.84",237.02,0.01,25-Jun-21
28-Jun-21,"34,428.10","34,449.65","34,186.13","34,283.27","34,283.27",-150.57,0,28-Jun-21
29-Jun-21,"34,338.89","34,469.83","34,266.83","34,292.29","34,292.29",9.02,0,29-Jun-21
30-Jun-21,"34,290.74","34,553.16","34,245.48","34,502.51","34,502.51",210.22,0.01,30-Jun-21
1-Jul-21,"34,507.32","34,640.28","34,498.85","34,633.53","34,633.53",131.02,0,1-Jul-21
2-Jul-21,"34,642.42","34,821.93","34,613.49","34,786.35","34,786.35",152.82,0,2-Jul-21
6-Jul-21,"34,790.16","34,814.20","34,358.42","34,577.37","34,577.37",-208.98,-0.01,6-Jul-21
7-Jul-21,"34,604.17","34,708.78","34,435.59","34,681.79","34,681.79",104.42,0,7-Jul-21
8-Jul-21,"34,569.01","34,569.01","34,145.59","34,421.93","34,421.93",-259.86,-0.01,8-Jul-21
9-Jul-21,"34,457.51","34,893.72","34,457.51","34,870.16","34,870.16",448.23,0.01,9-Jul-21
12-Jul-21,"34,836.75","35,014.90","34,730.15","34,996.18","34,996.18",126.02,0,12-Jul-21
13-Jul-21,"34,959.96","35,018.79","34,876.89","34,888.79","34,888.79",-107.39,0,13-Jul-21
14-Jul-21,"34,920.83","35,069.18","34,826.87","34,933.23","34,933.23",44.44,0,14-Jul-21
15-Jul-21,"34,924.81","34,990.41","34,762.87","34,987.02","34,987.02",53.79,0,15-Jul-21
16-Jul-21,"35,007.94","35,090.01","34,647.82","34,687.85","34,687.85",-299.17,-0.01,16-Jul-21
19-Jul-21,"34,528.48","34,528.48","33,741.76","33,962.04","33,962.04",-725.81,-0.02,19-Jul-21
20-Jul-21,"33,981.79","34,621.79","33,981.79","34,511.99","34,511.99",549.95,0.02,20-Jul-21
21-Jul-21,"34,556.96","34,820.24","34,556.96","34,798.00","34,798.00",286.01,0.01,21-Jul-21
22-Jul-21,"34,799.68","34,879.28","34,673.03","34,823.35","34,823.35",25.35,0,22-Jul-21
23-Jul-21,"34,855.11","35,095.33","34,855.11","35,061.55","35,061.55",238.2,0.01,23-Jul-21
26-Jul-21,"35,055.86","35,150.37","34,950.19","35,144.31","35,144.31",82.76,0,26-Jul-21
27-Jul-21,"35,078.90","35,078.90","34,878.07","35,058.52","35,058.52",-85.79,0,27-Jul-21
28-Jul-21,"35,109.95","35,116.37","34,876.84","34,930.93","34,930.93",-127.59,0,28-Jul-21
29-Jul-21,"34,985.99","35,171.52","34,985.99","35,084.53","35,084.53",153.6,0,29-Jul-21
30-Jul-21,"35,013.26","35,106.30","34,871.13","34,935.47","34,935.47",-149.06,0,30-Jul-21
2-Aug-21,"34,968.56","35,192.11","34,808.20","34,838.16","34,838.16",-97.31,0,2-Aug-21
